STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,IW_HNFW,Household net wealth,L,Value,TOT,Total,171425,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,IW_HNFW,Household net wealth,L,Value,TOT,Total,366534,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,IW_HNFW,Household net wealth,L,Value,TOT,Total,524422,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,IW_HNFW,Household net wealth,L,Value,TOT,Total,684500,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,IW_HNFW,Household net wealth,L,Value,TOT,Total,135787,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,IW_HNFW,Household net wealth,L,Value,TOT,Total,188627,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,IW_HNFW,Household net wealth,L,Value,TOT,Total,79245,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,IW_HNFW,Household net wealth,L,Value,TOT,Total,233286,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,IW_HNFW,Household net wealth,L,Value,TOT,Total,323960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,JE_PEARN,Personal earnings,L,Value,TOT,Total,55206,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,JE_PEARN,Personal earnings,L,Value,TOT,Total,53132,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,TOT,Total,54327,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,JE_PEARN,Personal earnings,L,Value,TOT,Total,55342,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,TOT,Total,58430,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,JE_PEARN,Personal earnings,L,Value,TOT,Total,46230,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_PEARN,Personal earnings,L,Value,TOT,Total,45581,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_PEARN,Personal earnings,L,Value,TOT,Total,53745,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_PEARN,Personal earnings,L,Value,TOT,Total,27207,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,TOT,Total,25409,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,TOT,Total,67488,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,TOT,Total,49474,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_PEARN,Personal earnings,L,Value,TOT,Total,37769,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,JE_PEARN,Personal earnings,L,Value,TOT,Total,38515,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_PEARN,Personal earnings,L,Value,TOT,Total,41960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,TOT,Total,65854,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,TOT,Total,16230,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,TOT,Total,58828,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,TOT,Total,45269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,JE_PEARN,Personal earnings,L,Value,TOT,Total,55780,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,JE_PEARN,Personal earnings,L,Value,TOT,Total,32527,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,TOT,Total,28410,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,TOT,Total,23619,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,JE_PEARN,Personal earnings,L,Value,TOT,Total,37922,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,TOT,Total,47020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,TOT,Total,64824,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,TOT,Total,47147,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,JE_PEARN,Personal earnings,L,Value,TOT,Total,69392,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,JE_PEARN,Personal earnings,L,Value,TOT,Total,26729,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,JE_PEARN,Personal earnings,L,Value,TOT,Total,30720,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,JE_PEARN,Personal earnings,L,Value,TOT,Total,39322,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,JE_PEARN,Personal earnings,L,Value,TOT,Total,29876,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,TOT,Total,41445,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,TOT,Total,49165,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_PEARN,Personal earnings,L,Value,TOT,Total,29885,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,TOT,Total,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,TOT,Total,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,TOT,Total,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,TOT,Total,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,Total,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,Total,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,MN,Men,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,MN,Men,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,MN,Men,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,MN,Men,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,Men,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,WMN,Women,21,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,WMN,Women,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,WMN,Women,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,WMN,Women,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,WMN,Women,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,Women,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,Women,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
